segment_id	unit_x	doc_id_x	bertopic_topic	bertopic_is_outlier	bertopic_probability	embedding_model	text_preview_x	source_xml_x	xml_doc_index_x	title_x	author_x	century_x	genre_x	publication_x	category_x	year_x	language_x	gerne_x	cemtury_x	unit_y	doc_id_y	sent_ids	n_sent_ids	token_count	word_token_count	lemma_token_count	text_preview_y	source_xml_y	xml_doc_index_y	title_y	author_y	century_y	genre_y	publication_y	category_y	year_y	language_y	gerne_y	cemtury_y	_score	review_source
wikivir-000129::window::25	window	wikivir-000129	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	zapazida prstana nima večMoral se ji je zmuzniti in zdrkniti v vodoKo pride domovpoči z rokamakajti zagledala je izgubljeni prstan na oknuModrijanki Mariji pa se niti ta prigodek ni zdel nič skrivnost	wikivir.xml	129	Bajke in povesti o Gorjancih	Janez Trdina		kratka proza							window	wikivir-000129	wikivir-000129.s000237|wikivir-000129.s000238|wikivir-000129.s000239|wikivir-000129.s000240|wikivir-000129.s000241|wikivir-000129.s000242|wikivir-000129.s000243|wikivir-000129.s000244|wikivir-000129.s000245|wikivir-000129.s000246|wikivir-000129.s000247|wikivir-000129.s000248|wikivir-000129.s000249|wikivir-000129.s000250|wikivir-000129.s000251|wikivir-000129.s000252|wikivir-000129.s000253|wikivir-000129.s000254|wikivir-000129.s000255|wikivir-000129.s000256	20	300	300	160	zapazida prstana nima večMoral se ji je zmuzniti in zdrkniti v vodoKo pride domovpoči z rokamakajti zagledala je izgubljeni prstan na oknuModrijanki Mariji pa se niti ta prigodek ni zdel nič skrivnostenBleknila jeGospa je mislila natakniti prstanpa je v naglici to pozabila in ga pustila na oknuAli v	wikivir.xml	129	Bajke in povesti o Gorjancih	Janez Trdina		kratka proza							0.0	top
wikivir-000237::window::68	window	wikivir-000237	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Ona je vedelakaj to molčeče vprašanje pomenjaAntonreče žena jokajejaz sem te še malo prosila vsa letakar živiva vkupZa Boga te prosimpomiri in premagaj se nocojker si jezenLezijutri boš govoril ž njop	wikivir.xml	237	Sosedov sin	Josip Jurčič	19.0	romani							window	wikivir-000237	wikivir-000237.s000731|wikivir-000237.s000732|wikivir-000237.s000733|wikivir-000237.s000734|wikivir-000237.s000735|wikivir-000237.s000736|wikivir-000237.s000737|wikivir-000237.s000738|wikivir-000237.s000739|wikivir-000237.s000740|wikivir-000237.s000741|wikivir-000237.s000742|wikivir-000237.s000743|wikivir-000237.s000744|wikivir-000237.s000745|wikivir-000237.s000746|wikivir-000237.s000747|wikivir-000237.s000748|wikivir-000237.s000749|wikivir-000237.s000750	25	300	300	124	Ona je vedelakaj to molčeče vprašanje pomenjaAntonreče žena jokajejaz sem te še malo prosila vsa letakar živiva vkupZa Boga te prosimpomiri in premagaj se nocojker si jezenLezijutri boš govoril ž njopa tepsti je ne šmešTedaj ti veškaj mi jeTi si vedela poprejTi si ji pomagala pečati se z onim Bogki 	wikivir.xml	237	Sosedov sin	Josip Jurčič	19	romani							0.0	top
wikivir-000237::window::70	window	wikivir-000237	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	vrgel po tlehLe pojdi spatukaže čez nekaj časa ženiČe si jo nocoj skrilanaj ti boA jutri zjutraj jo hočem imeti predsePotlej že naredimoda bo vsej tej stvari hitro konecKmalu potem je v Smrekarjevi hi	wikivir.xml	237	Sosedov sin	Josip Jurčič	19.0	romani							window	wikivir-000237	wikivir-000237.s000755|wikivir-000237.s000756|wikivir-000237.s000757|wikivir-000237.s000758|wikivir-000237.s000759|wikivir-000237.s000760|wikivir-000237.s000761|wikivir-000237.s000762|wikivir-000237.s000764|wikivir-000237.s000765|wikivir-000237.s000766|wikivir-000237.s000767|wikivir-000237.s000768|wikivir-000237.s000769|wikivir-000237.s000770|wikivir-000237.s000771	16	300	300	155	vrgel po tlehLe pojdi spatukaže čez nekaj časa ženiČe si jo nocoj skrilanaj ti boA jutri zjutraj jo hočem imeti predsePotlej že naredimoda bo vsej tej stvari hitro konecKmalu potem je v Smrekarjevi hiši luč ugasnilaMirno je spalo po vasi vsele mati in hčikateri je vse blagrovaloda ste srečninista mo	wikivir.xml	237	Sosedov sin	Josip Jurčič	19	romani							0.0	top
wikivir-000241::window::5	window	wikivir-000241	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Smrekarjeva hčipa njemuki je bil le Brašnarjev sinKaj boš kupoval na semnjuvpraša ga deklicaTeti je čevljev trebausnja bom kupilPa ni bilo resTeti ni bilo čevljev nič treba in usnja ni bil namenjen ku	wikivir.xml	241	Sosedov sin	Josip Jurčič	19.0	romani							window	wikivir-000241	wikivir-000241.s000029|wikivir-000241.s000030|wikivir-000241.s000031|wikivir-000241.s000032|wikivir-000241.s000033|wikivir-000241.s000034|wikivir-000241.s000035|wikivir-000241.s000036|wikivir-000241.s000037|wikivir-000241.s000038|wikivir-000241.s000039|wikivir-000241.s000040|wikivir-000241.s000041|wikivir-000241.s000042|wikivir-000241.s000043|wikivir-000241.s000044|wikivir-000241.s000045|wikivir-000241.s000046|wikivir-000241.s000047|wikivir-000241.s000048	33	290	290	134	Smrekarjeva hčipa njemuki je bil le Brašnarjev sinKaj boš kupoval na semnjuvpraša ga deklicaTeti je čevljev trebausnja bom kupilPa ni bilo resTeti ni bilo čevljev nič treba in usnja ni bil namenjen kupovatiZlagáti se je moralker resnice ni mogel povedatiResnica pa je bilada Štefanki se je težko od d	wikivir.xml	241	Sosedov sin	Josip Jurčič	19	romani							0.0	top
wikivir-000247::window::5	window	wikivir-000247	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	mislida je to tako hudole počakajvse pride zlepa in počasiodgovori mati nasmehnivši sevstane in med vrati rečeLe Bogu se priporoči pa zaspiOče težko da bi nocoj domov prišelBog dajda bi se kaj ne prim	wikivir.xml	247	Sosedov sin	Josip Jurčič	19.0	romani							window	wikivir-000247	wikivir-000247.s000042|wikivir-000247.s000043|wikivir-000247.s000044|wikivir-000247.s000045|wikivir-000247.s000046|wikivir-000247.s000047|wikivir-000247.s000048|wikivir-000247.s000049|wikivir-000247.s000050|wikivir-000247.s000051|wikivir-000247.s000052|wikivir-000247.s000053|wikivir-000247.s000054|wikivir-000247.s000055|wikivir-000247.s000056|wikivir-000247.s000057|wikivir-000247.s000058|wikivir-000247.s000059|wikivir-000247.s000060|wikivir-000247.s000061	30	300	300	163	mislida je to tako hudole počakajvse pride zlepa in počasiodgovori mati nasmehnivši sevstane in med vrati rečeLe Bogu se priporoči pa zaspiOče težko da bi nocoj domov prišelBog dajda bi se kaj ne primerilo na potiRekšizapre mati duri za seboja dekle se razpraviugasne luč in zleze v posteljoDolgo iht	wikivir.xml	247	Sosedov sin	Josip Jurčič	19	romani							0.0	top
wikivir-000262::window::6	window	wikivir-000262	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	si res takada ne pojdeš v hišoSaj ne greš v pekelBodi z ljudmigovori ž njimiker oče tako hočereci žekar hočešnagovarja matiPrecej gremodgovori hčiTale rdeča ruta ti dobro pristojiDeni jo za vratDekle 	wikivir.xml	262	Sosedov sin	Josip Jurčič	19.0	romani							window	wikivir-000262	wikivir-000262.s000076|wikivir-000262.s000077|wikivir-000262.s000078|wikivir-000262.s000079|wikivir-000262.s000080|wikivir-000262.s000081|wikivir-000262.s000082|wikivir-000262.s000083|wikivir-000262.s000084|wikivir-000262.s000085|wikivir-000262.s000086|wikivir-000262.s000087|wikivir-000262.s000088|wikivir-000262.s000089|wikivir-000262.s000090|wikivir-000262.s000091|wikivir-000262.s000092|wikivir-000262.s000093|wikivir-000262.s000094|wikivir-000262.s000095	25	273	273	163	si res takada ne pojdeš v hišoSaj ne greš v pekelBodi z ljudmigovori ž njimiker oče tako hočereci žekar hočešnagovarja matiPrecej gremodgovori hčiTale rdeča ruta ti dobro pristojiDeni jo za vratDekle mater molče sluša ter se opravi vse po njenem nasvetuPotlej gre ž njo vred po stopnicah dol in v hiš	wikivir.xml	262	Sosedov sin	Josip Jurčič	19	romani							0.0	top
wikivir-000338::window::71	window	wikivir-000338	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	s pošiljanjem domov tu ne greČe zveda je pri meni bilaubije njo in menePotem se je pa že treba ogibatiKajtida bi zaradi ženske prezgodaj pod travo prišlizato smo predobridejal bigovori vredni tovariš 	wikivir.xml	338	Lepa Vida	Josip Jurčič	19.0	romani							window	wikivir-000338	wikivir-000338.s000726|wikivir-000338.s000727|wikivir-000338.s000728|wikivir-000338.s000729|wikivir-000338.s000730|wikivir-000338.s000731|wikivir-000338.s000732|wikivir-000338.s000733|wikivir-000338.s000734|wikivir-000338.s000735|wikivir-000338.s000736|wikivir-000338.s000737|wikivir-000338.s000738|wikivir-000338.s000739|wikivir-000338.s000740|wikivir-000338.s000741|wikivir-000338.s000742|wikivir-000338.s000743|wikivir-000338.s000744|wikivir-000338.s000745	29	300	300	133	s pošiljanjem domov tu ne greČe zveda je pri meni bilaubije njo in menePotem se je pa že treba ogibatiKajtida bi zaradi ženske prezgodaj pod travo prišlizato smo predobridejal bigovori vredni tovariš ter lije vino v grloKaj pa meni oni srečni možkateremu si sladko polovico izvabil iz gnezdakam da je	wikivir.xml	338	Lepa Vida	Josip Jurčič	19	romani							0.0	top
wikivir-000338::window::79	window	wikivir-000338	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	in stara ženica strežajka vprašasme li pustiti gospodaki zunaj čaka in hoče po sili priti v soborekočda je gospodov znanec in da sme vstopitiTu sem k menizavzame se VidaReci munaj me zunaj počakareče 	wikivir.xml	338	Lepa Vida	Josip Jurčič	19.0	romani							window	wikivir-000338	wikivir-000338.s000808|wikivir-000338.s000809|wikivir-000338.s000810|wikivir-000338.s000811|wikivir-000338.s000812|wikivir-000338.s000813|wikivir-000338.s000814|wikivir-000338.s000815|wikivir-000338.s000816|wikivir-000338.s000817|wikivir-000338.s000818|wikivir-000338.s000819|wikivir-000338.s000820|wikivir-000338.s000821|wikivir-000338.s000822|wikivir-000338.s000823|wikivir-000338.s000824|wikivir-000338.s000825	18	300	300	160	in stara ženica strežajka vprašasme li pustiti gospodaki zunaj čaka in hoče po sili priti v soborekočda je gospodov znanec in da sme vstopitiTu sem k menizavzame se VidaReci munaj me zunaj počakareče Alberto stari služkinjiA komaj ona vrata za seboj zaprečuje se zunaj glasan govor in takoj vstopi Mu	wikivir.xml	338	Lepa Vida	Josip Jurčič	19	romani							0.0	top
wikivir-000344::window::10	window	wikivir-000344	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	te moramo tako dolgo čakatiga vpraša ženicamu skoči nasprotiter mu pomaga krošnjo snetiMatevž odgovori precej veselega obrazaDobra kupčija in druge rečíki jih bom razložil o svojem časuso me zaderževa	wikivir.xml	344	Človek toliko velja, kar plača	Janez Mencinger	19.0	povesti							window	wikivir-000344	wikivir-000344.s000074|wikivir-000344.s000075|wikivir-000344.s000076|wikivir-000344.s000077|wikivir-000344.s000078|wikivir-000344.s000079|wikivir-000344.s000080|wikivir-000344.s000081|wikivir-000344.s000082|wikivir-000344.s000083|wikivir-000344.s000084|wikivir-000344.s000085|wikivir-000344.s000086|wikivir-000344.s000087|wikivir-000344.s000088|wikivir-000344.s000089	16	300	300	169	te moramo tako dolgo čakatiga vpraša ženicamu skoči nasprotiter mu pomaga krošnjo snetiMatevž odgovori precej veselega obrazaDobra kupčija in druge rečíki jih bom razložil o svojem časuso me zaderževaleZdaj pa veliko govoriti ne vtegnemker sem lačenžejen in trudenAli ste mi prihranili kaj večerjelju	wikivir.xml	344	Človek toliko velja, kar plača	Janez Mencinger	19	povesti							0.0	top
wikivir-000344::window::28	window	wikivir-000344	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	zavijeta berž po stopnjicah v zgornjicoKo sedeta za mizoreče MatevžNar prej vas zahvalimda ste me sinoči tako ljubeznjivo zagovarjaliprosim vasda bi še enkrat s teto govorili in jej omečili serceče je	wikivir.xml	344	Človek toliko velja, kar plača	Janez Mencinger	19.0	povesti							window	wikivir-000344	wikivir-000344.s000215|wikivir-000344.s000216|wikivir-000344.s000217|wikivir-000344.s000218|wikivir-000344.s000219|wikivir-000344.s000220|wikivir-000344.s000221|wikivir-000344.s000222|wikivir-000344.s000223|wikivir-000344.s000224|wikivir-000344.s000225|wikivir-000344.s000226|wikivir-000344.s000227|wikivir-000344.s000228|wikivir-000344.s000229|wikivir-000344.s000230	16	300	300	172	zavijeta berž po stopnjicah v zgornjicoKo sedeta za mizoreče MatevžNar prej vas zahvalimda ste me sinoči tako ljubeznjivo zagovarjaliprosim vasda bi še enkrat s teto govorili in jej omečili serceče je mogočepotem bi vas pa prašalkaj mislitezakaj so teta sinoči delati hotli zadnje sporočiloKrucman je	wikivir.xml	344	Človek toliko velja, kar plača	Janez Mencinger	19	povesti							0.0	top
wikivir-000379::window::4	window	wikivir-000379	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	vpraša sedaj gospa radovednoIn Bogdanka ji pove vse po pravicikako je prosila za take škarjiceki bi same rezalein kako jih je dobilaNato hoče gospa videti te škarjicekako režejoKo jih je pa enkrat vid	wikivir.xml	379	Šivilja in škarjice	Dragotin Kette		slovenska mladinska knjizevnost							window	wikivir-000379	wikivir-000379.s000047|wikivir-000379.s000048|wikivir-000379.s000049|wikivir-000379.s000050|wikivir-000379.s000051|wikivir-000379.s000052|wikivir-000379.s000053|wikivir-000379.s000054|wikivir-000379.s000055|wikivir-000379.s000056|wikivir-000379.s000057|wikivir-000379.s000058|wikivir-000379.s000059|wikivir-000379.s000060|wikivir-000379.s000061|wikivir-000379.s000062|wikivir-000379.s000063|wikivir-000379.s000064|wikivir-000379.s000065|wikivir-000379.s000066	28	300	300	154	vpraša sedaj gospa radovednoIn Bogdanka ji pove vse po pravicikako je prosila za take škarjiceki bi same rezalein kako jih je dobilaNato hoče gospa videti te škarjicekako režejoKo jih je pa enkrat videlajih hoče dobiti na vsak način od dekliceIn ko jih ne more ne s hudo ne z lepa izprositi in Bogdan	wikivir.xml	379	Šivilja in škarjice	Dragotin Kette		slovenska mladinska knjizevnost							0.0	top
wikivir-000379::window::7	window	wikivir-000379	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	se rešila nesrečnih škarjicKo je tako letela več kot pol urezagleda slednjič ubogo deklicoki tiho in žalostno koraka po slabem gozdnem potuReši mereši medeklicateh svojih škarjicda mi ne porežejo še t	wikivir.xml	379	Šivilja in škarjice	Dragotin Kette		slovenska mladinska knjizevnost							window	wikivir-000379	wikivir-000379.s000081|wikivir-000379.s000082|wikivir-000379.s000083|wikivir-000379.s000084|wikivir-000379.s000085|wikivir-000379.s000086|wikivir-000379.s000087|wikivir-000379.s000088|wikivir-000379.s000089|wikivir-000379.s000090|wikivir-000379.s000091|wikivir-000379.s000092|wikivir-000379.s000093	13	201	201	99	se rešila nesrečnih škarjicKo je tako letela več kot pol urezagleda slednjič ubogo deklicoki tiho in žalostno koraka po slabem gozdnem potuReši mereši medeklicateh svojih škarjicda mi ne porežejo še te oblekeki jo imam na sebibogato te poplačamje začela vpiti za njoDeklica se skoraj ni mogla zdržati	wikivir.xml	379	Šivilja in škarjice	Dragotin Kette		slovenska mladinska knjizevnost							0.0	top
wikivir-000528::window::42	window	wikivir-000528	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	V tej sobi tedaj sem sedela uže poldrugo uro v neduhovitem in dolgočasnem pogovoru z udovoStarikava gospaje meni nasproti sedelana suhem nje nosu so blesteli veliki naočnikizlatookvirjeniStara gospa j	wikivir.xml	528	Odlomki ženskega dnevnika	Pavlina Pajk	19.0	novele							window	wikivir-000528	wikivir-000528.s000332|wikivir-000528.s000333|wikivir-000528.s000334|wikivir-000528.s000335|wikivir-000528.s000336|wikivir-000528.s000337|wikivir-000528.s000338|wikivir-000528.s000339|wikivir-000528.s000340|wikivir-000528.s000341|wikivir-000528.s000342|wikivir-000528.s000343|wikivir-000528.s000344|wikivir-000528.s000345|wikivir-000528.s000346|wikivir-000528.s000347|wikivir-000528.s000348|wikivir-000528.s000349|wikivir-000528.s000350	19	300	300	151	V tej sobi tedaj sem sedela uže poldrugo uro v neduhovitem in dolgočasnem pogovoru z udovoStarikava gospaje meni nasproti sedelana suhem nje nosu so blesteli veliki naočnikizlatookvirjeniStara gospa je z velo roko božala debelegakot sneg belega mačkata pa je sladko spaval v njenem na ročjiPri nogah 	wikivir.xml	528	Odlomki ženskega dnevnika	Pavlina Pajk	19	novele							0.0	top
wikivir-000542::window::3	window	wikivir-000542	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	ga vrgla skoz oknoNajej v imenu božjemkar potrebuješda bi bil rešenPotlej se ji je pa prišel v hišo zahvalitiSrečna ti in tistiki te je naučilGlejže toliko in toliko voznikov in tovornikov sem spremil	wikivir.xml	542	Volkodlak (bajka)			bajke							window	wikivir-000542	wikivir-000542.s000019|wikivir-000542.s000020|wikivir-000542.s000021|wikivir-000542.s000022|wikivir-000542.s000023|wikivir-000542.s000024|wikivir-000542.s000025|wikivir-000542.s000026|wikivir-000542.s000027	9	157	157	59	ga vrgla skoz oknoNajej v imenu božjemkar potrebuješda bi bil rešenPotlej se ji je pa prišel v hišo zahvalitiSrečna ti in tistiki te je naučilGlejže toliko in toliko voznikov in tovornikov sem spremila noben mi ni tega storilda bi me bil rešilBili smo trije bratjepa so nas mati zakleliProsili smo ji	wikivir.xml	542	Volkodlak (bajka)			bajke							0.0	top
wikivir-000543::window::1	window	wikivir-000543	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Mojca Pokrajculja je pometala hišo in našla med smetmi krajcarZanj si je kupila piskrčekZvečer je zlezla vanjlegla in zaspalaZunaj pa je bil hud mraz in padala je slanaMojco Pokrajculjo je zbudilo moč	wikivir.xml	543	Mojca Pokrajculja			slovenske ljudske pravljice							window	wikivir-000543	wikivir-000543.s000001|wikivir-000543.s000002|wikivir-000543.s000003|wikivir-000543.s000004|wikivir-000543.s000005|wikivir-000543.s000006|wikivir-000543.s000007|wikivir-000543.s000008|wikivir-000543.s000009|wikivir-000543.s000010|wikivir-000543.s000011|wikivir-000543.s000012|wikivir-000543.s000013|wikivir-000543.s000014|wikivir-000543.s000015|wikivir-000543.s000016|wikivir-000543.s000017|wikivir-000543.s000018|wikivir-000543.s000019|wikivir-000543.s000020	28	300	300	168	Mojca Pokrajculja je pometala hišo in našla med smetmi krajcarZanj si je kupila piskrčekZvečer je zlezla vanjlegla in zaspalaZunaj pa je bil hud mraz in padala je slanaMojco Pokrajculjo je zbudilo močno trkanje na vrata njene hišiceKdo je zunajje vprašalaJaz semlisicaOh Mojca Pokrajculjalepo te pros	wikivir.xml	543	Mojca Pokrajculja			slovenske ljudske pravljice							0.0	top
wikivir-000553::window::62	window	wikivir-000553	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	vsakdo vodi za nosNapovedanega dne se odpravijo zarana v sodiščenevoljniker morajo iti po nepotrebnem potu in puščati deloZlasti materi je bila ta pot težkaker bode morala izpovedatida je njen sin bol	wikivir.xml	553	Vaški pohajač	Fran Jaklič		kmecke povesti							window	wikivir-000553	wikivir-000553.s000802|wikivir-000553.s000803|wikivir-000553.s000804|wikivir-000553.s000805|wikivir-000553.s000806|wikivir-000553.s000807|wikivir-000553.s000808|wikivir-000553.s000809|wikivir-000553.s000810|wikivir-000553.s000811|wikivir-000553.s000812|wikivir-000553.s000813|wikivir-000553.s000814|wikivir-000553.s000815|wikivir-000553.s000816|wikivir-000553.s000817|wikivir-000553.s000818	17	300	300	157	vsakdo vodi za nosNapovedanega dne se odpravijo zarana v sodiščenevoljniker morajo iti po nepotrebnem potu in puščati deloZlasti materi je bila ta pot težkaker bode morala izpovedatida je njen sin bolan na umukar je tako nerada pravila ljudemMolče je šla s hčerjosolze so ji kapale iz očijvzdihnila j	wikivir.xml	553	Vaški pohajač	Fran Jaklič		kmecke povesti							0.0	top
wikivir-000558::window::3	window	wikivir-000558	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	mogla zaspatiker ni imela ženinaskrbelo jo je nekajZjutraj pa so vsi okamnelisamo najmlajša nevesta neker ni ponoči zaspalaŽalostna hodi okoli kamnov in ne vekaj bi počelaOb devetih dopoldne pride po 	wikivir.xml	558	O dvanajstih bratih in sestrah			slovenske ljudske pravljice							window	wikivir-000558	wikivir-000558.s000019|wikivir-000558.s000020|wikivir-000558.s000021|wikivir-000558.s000022|wikivir-000558.s000023|wikivir-000558.s000024|wikivir-000558.s000025|wikivir-000558.s000026|wikivir-000558.s000027|wikivir-000558.s000028|wikivir-000558.s000029|wikivir-000558.s000030|wikivir-000558.s000031|wikivir-000558.s000032|wikivir-000558.s000033|wikivir-000558.s000034|wikivir-000558.s000035|wikivir-000558.s000036|wikivir-000558.s000037|wikivir-000558.s000038	23	300	300	144	mogla zaspatiker ni imela ženinaskrbelo jo je nekajZjutraj pa so vsi okamnelisamo najmlajša nevesta neker ni ponoči zaspalaŽalostna hodi okoli kamnov in ne vekaj bi počelaOb devetih dopoldne pride po poti star mož k njej in jo vprašaDeklekaj delaš tuDekle mu poveda so tu njene sestre in drugih enajs	wikivir.xml	558	O dvanajstih bratih in sestrah			slovenske ljudske pravljice							0.0	top
wikivir-000560::window::7	window	wikivir-000560	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	a nezostala15 Potom vstalaby zbieralA Bóz prikázal svojim služobníkomNazbierajte klasy medzi snopy a nezahanbujte ju16 Predtýmako vedome odhodíš snopynecháš ju vziať a nebudeš ju kárať17 A zbieral na 	wikivir.xml	560	Ruta			svetopisemske zgodbe							window	wikivir-000560	wikivir-000560.s000049|wikivir-000560.s000050|wikivir-000560.s000051|wikivir-000560.s000052|wikivir-000560.s000053|wikivir-000560.s000054|wikivir-000560.s000055|wikivir-000560.s000056|wikivir-000560.s000057|wikivir-000560.s000058|wikivir-000560.s000059|wikivir-000560.s000060|wikivir-000560.s000061|wikivir-000560.s000062|wikivir-000560.s000063	15	201	201	128	a nezostala15 Potom vstalaby zbieralA Bóz prikázal svojim služobníkomNazbierajte klasy medzi snopy a nezahanbujte ju16 Predtýmako vedome odhodíš snopynecháš ju vziať a nebudeš ju kárať17 A zbieral na poli až do večera a lúpalčo nazbierala bolo to ako efa z jačmeňa18 Vzal ho a prišiel do mestaa jej s	wikivir.xml	560	Ruta			svetopisemske zgodbe							0.0	top
wikivir-000574::window::8	window	wikivir-000574	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	najdemoOčaOd koga tou gučiš sosedages tüdi nikoga ne vidimšto bi se skrivo zdaj v lougidrügi kak kakša divjačinas temi se pa moja čij dönok nede ženilaO kom to govoriš sosedajaz tukaj ne vidim nikogar	wikivir.xml	574	Borovo gostüvanje			dramska besedila				dela v prekmurščini			window	wikivir-000574	wikivir-000574.s000070|wikivir-000574.s000071|wikivir-000574.s000072|wikivir-000574.s000073|wikivir-000574.s000074|wikivir-000574.s000075|wikivir-000574.s000076|wikivir-000574.s000077|wikivir-000574.s000078|wikivir-000574.s000079|wikivir-000574.s000080|wikivir-000574.s000081|wikivir-000574.s000082|wikivir-000574.s000083|wikivir-000574.s000084|wikivir-000574.s000085|wikivir-000574.s000086|wikivir-000574.s000087|wikivir-000574.s000088	19	300	300	144	najdemoOčaOd koga tou gučiš sosedages tüdi nikoga ne vidimšto bi se skrivo zdaj v lougidrügi kak kakša divjačinas temi se pa moja čij dönok nede ženilaO kom to govoriš sosedajaz tukaj ne vidim nikogarki bi se skrival v gozdurazen divjačinevendar se s to moja hčerka ne bo možilaMatiRejsanse si nas sp	wikivir.xml	574	Borovo gostüvanje			dramska besedila				dela v prekmurščini			0.0	top
wikivir-000576::window::46	window	wikivir-000576	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	nagnjena po svoji ženski izvedavostivideti iz skrivališča hudobnegagrofa in spridengosposki svet in morda tudida bi še enkrat videla svojega ljubegain kako hodi v visoki družbiNesrečni pes jo je izdal	wikivir.xml	576	Ivan Erazem Tatenbah	Josip Jurčič		zgodovinski romani							window	wikivir-000576	wikivir-000576.s000425|wikivir-000576.s000426|wikivir-000576.s000427|wikivir-000576.s000428|wikivir-000576.s000429|wikivir-000576.s000430|wikivir-000576.s000431|wikivir-000576.s000432|wikivir-000576.s000433|wikivir-000576.s000434|wikivir-000576.s000435|wikivir-000576.s000436|wikivir-000576.s000437|wikivir-000576.s000438|wikivir-000576.s000439|wikivir-000576.s000440|wikivir-000576.s000441|wikivir-000576.s000442|wikivir-000576.s000443|wikivir-000576.s000444	34	300	300	172	nagnjena po svoji ženski izvedavostivideti iz skrivališča hudobnegagrofa in spridengosposki svet in morda tudida bi še enkrat videla svojega ljubegain kako hodi v visoki družbiNesrečni pes jo je izdalTu stoji zdajosramočenain tresoča se od strahaNikogar si ne upa v lice pogledatiČegava je ta deklest	wikivir.xml	576	Ivan Erazem Tatenbah	Josip Jurčič		zgodovinski romani							0.0	top
wikivir-000577::window::79	window	wikivir-000577	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	ni se ji posrečiloVedno je iztaknil kajkar mu je dalo povodda se je togotil in znašal nad njo Saj pravimnoče ni žene pri hišipa gre vse narobete besede so nekoč ušle Mlakarju preko zobposli pa so se s	wikivir.xml	577	Pisana mati	Fran Zbašnik		kmecke povesti							window	wikivir-000577	wikivir-000577.s000862|wikivir-000577.s000863|wikivir-000577.s000864|wikivir-000577.s000865|wikivir-000577.s000866|wikivir-000577.s000867|wikivir-000577.s000868|wikivir-000577.s000869|wikivir-000577.s000870|wikivir-000577.s000871|wikivir-000577.s000872|wikivir-000577.s000873|wikivir-000577.s000874|wikivir-000577.s000875|wikivir-000577.s000876|wikivir-000577.s000877|wikivir-000577.s000878|wikivir-000577.s000879|wikivir-000577.s000880|wikivir-000577.s000881	24	300	300	125	ni se ji posrečiloVedno je iztaknil kajkar mu je dalo povodda se je togotil in znašal nad njo Saj pravimnoče ni žene pri hišipa gre vse narobete besede so nekoč ušle Mlakarju preko zobposli pa so se spogledaliIn ko sta bila nato hlapec in dekla sama zunajje vprašal prviAli veškam pes taco moliKaj bi	wikivir.xml	577	Pisana mati	Fran Zbašnik		kmecke povesti							0.0	top
wikivir-000577::window::119	window	wikivir-000577	64	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	vprašalaZakaj moram ravno jaz od igre proč in ne včasih tudi TonicaZakaj ni treba Tonici nikdar po vodeZakaj ne nosi tudi ona drv v kuhinjoIn zakaj dobi Tonica boljšega kruhaZakaj je Tonica lepše oble	wikivir.xml	577	Pisana mati	Fran Zbašnik		kmecke povesti							window	wikivir-000577	wikivir-000577.s001267|wikivir-000577.s001268|wikivir-000577.s001269|wikivir-000577.s001270|wikivir-000577.s001271|wikivir-000577.s001272|wikivir-000577.s001273|wikivir-000577.s001274|wikivir-000577.s001275|wikivir-000577.s001276|wikivir-000577.s001277|wikivir-000577.s001278|wikivir-000577.s001279|wikivir-000577.s001280|wikivir-000577.s001281|wikivir-000577.s001282|wikivir-000577.s001283	17	300	300	134	vprašalaZakaj moram ravno jaz od igre proč in ne včasih tudi TonicaZakaj ni treba Tonici nikdar po vodeZakaj ne nosi tudi ona drv v kuhinjoIn zakaj dobi Tonica boljšega kruhaZakaj je Tonica lepše oblečena od meneTakih vprašanj je bilo vse polnoki so vstajala zdaj v njeni glavici in ji budila v srcu 	wikivir.xml	577	Pisana mati	Fran Zbašnik		kmecke povesti							0.0	top
